,Time,weather,temparature,pm25,time_slotid,time_id,time_date
680,2016-01-05 17:40:17,4,8.0,42,2016-01-05-107,107,2016-01-05
681,2016-01-05 17:50:04,4,8.0,42,2016-01-05-108,108,2016-01-05
682,2016-01-05 18:00:06,4,8.0,42,2016-01-05-109,109,2016-01-05
683,2016-01-05 18:10:20,4,8.0,42,2016-01-05-110,110,2016-01-05
684,2016-01-05 18:20:30,4,8.0,42,2016-01-05-111,111,2016-01-05
685,2016-01-05 18:30:12,4,8.0,42,2016-01-05-112,112,2016-01-05
686,2016-01-05 18:40:33,4,8.0,44,2016-01-05-113,113,2016-01-05
687,2016-01-05 18:50:11,4,8.0,44,2016-01-05-114,114,2016-01-05
688,2016-01-05 19:00:23,4,8.0,44,2016-01-05-115,115,2016-01-05
689,2016-01-05 19:10:01,4,8.0,44,2016-01-05-116,116,2016-01-05
690,2016-01-05 19:20:09,4,8.0,44,2016-01-05-117,117,2016-01-05
691,2016-01-05 19:30:28,4,8.0,44,2016-01-05-118,118,2016-01-05
692,2016-01-05 19:40:06,4,8.0,46,2016-01-05-119,119,2016-01-05
693,2016-01-05 19:50:34,4,8.0,46,2016-01-05-120,120,2016-01-05
694,2016-01-05 20:00:37,4,8.0,46,2016-01-05-121,121,2016-01-05
695,2016-01-05 20:10:06,4,8.0,46,2016-01-05-122,122,2016-01-05
696,2016-01-05 20:20:03,4,8.0,46,2016-01-05-123,123,2016-01-05
697,2016-01-05 20:30:24,4,8.0,46,2016-01-05-124,124,2016-01-05
698,2016-01-05 20:40:31,4,8.0,48,2016-01-05-125,125,2016-01-05
699,2016-01-05 20:50:48,4,8.0,48,2016-01-05-126,126,2016-01-05
700,2016-01-05 21:00:03,4,8.0,48,2016-01-05-127,127,2016-01-05
701,2016-01-05 21:10:22,4,8.0,48,2016-01-05-128,128,2016-01-05
702,2016-01-05 21:20:22,4,8.0,48,2016-01-05-129,129,2016-01-05
703,2016-01-05 21:30:18,4,8.0,48,2016-01-05-130,130,2016-01-05
704,2016-01-05 21:40:24,4,8.0,48,2016-01-05-131,131,2016-01-05
705,2016-01-05 21:50:10,4,8.0,48,2016-01-05-132,132,2016-01-05
706,2016-01-05 22:00:15,4,8.0,48,2016-01-05-133,133,2016-01-05
707,2016-01-05 22:10:23,4,8.0,48,2016-01-05-134,134,2016-01-05
708,2016-01-05 22:20:22,4,8.0,48,2016-01-05-135,135,2016-01-05
709,2016-01-05 22:30:26,4,8.0,52,2016-01-05-136,136,2016-01-05
710,2016-01-05 22:40:29,4,8.0,52,2016-01-05-137,137,2016-01-05
711,2016-01-05 22:50:25,4,8.0,52,2016-01-05-138,138,2016-01-05
712,2016-01-05 23:00:31,4,8.0,52,2016-01-05-139,139,2016-01-05
713,2016-01-05 23:10:27,4,8.0,52,2016-01-05-140,140,2016-01-05
714,2016-01-05 23:20:23,4,8.0,52,2016-01-05-141,141,2016-01-05
715,2016-01-05 23:30:22,4,8.0,55,2016-01-05-142,142,2016-01-05
716,2016-01-05 23:40:18,4,8.0,53,2016-01-05-143,143,2016-01-05
717,2016-01-05 23:50:14,4,8.0,53,2016-01-05-144,144,2016-01-05
718,2016-01-06 00:00:15,4,8.0,53,2016-01-06-1,1,2016-01-06
719,2016-01-06 00:10:11,4,8.0,53,2016-01-06-2,2,2016-01-06
720,2016-01-06 00:20:13,4,8.0,53,2016-01-06-3,3,2016-01-06
721,2016-01-06 00:30:16,4,8.0,53,2016-01-06-4,4,2016-01-06
722,2016-01-06 00:40:11,4,8.0,56,2016-01-06-5,5,2016-01-06
723,2016-01-06 00:50:07,8,8.0,56,2016-01-06-6,6,2016-01-06
724,2016-01-06 01:00:06,8,8.0,56,2016-01-06-7,7,2016-01-06
725,2016-01-06 01:10:01,8,8.0,56,2016-01-06-8,8,2016-01-06
726,2016-01-06 01:20:30,8,8.0,56,2016-01-06-9,9,2016-01-06
727,2016-01-06 01:30:25,8,8.0,56,2016-01-06-10,10,2016-01-06
728,2016-01-06 01:40:21,3,8.0,55,2016-01-06-11,11,2016-01-06
729,2016-01-06 01:50:16,3,8.0,55,2016-01-06-12,12,2016-01-06
730,2016-01-06 02:00:11,3,8.0,55,2016-01-06-13,13,2016-01-06
731,2016-01-06 02:10:23,3,8.0,55,2016-01-06-14,14,2016-01-06
732,2016-01-06 02:20:21,3,8.0,55,2016-01-06-15,15,2016-01-06
733,2016-01-06 02:30:18,3,8.0,55,2016-01-06-16,16,2016-01-06
734,2016-01-06 02:40:14,3,8.0,55,2016-01-06-17,17,2016-01-06
735,2016-01-06 02:50:09,3,8.0,45,2016-01-06-18,18,2016-01-06
736,2016-01-06 03:00:06,3,8.0,45,2016-01-06-19,19,2016-01-06
737,2016-01-06 03:10:01,4,7.0,45,2016-01-06-20,20,2016-01-06
738,2016-01-06 03:20:28,3,7.0,45,2016-01-06-21,21,2016-01-06
739,2016-01-06 03:30:23,3,7.0,45,2016-01-06-22,22,2016-01-06
740,2016-01-06 03:40:20,3,7.0,42,2016-01-06-23,23,2016-01-06
741,2016-01-06 03:50:15,3,7.0,42,2016-01-06-24,24,2016-01-06
742,2016-01-06 04:00:11,4,7.0,42,2016-01-06-25,25,2016-01-06
743,2016-01-06 04:10:06,4,7.0,42,2016-01-06-26,26,2016-01-06
744,2016-01-06 04:20:02,4,7.0,42,2016-01-06-27,27,2016-01-06
745,2016-01-06 04:30:01,4,7.0,42,2016-01-06-28,28,2016-01-06
746,2016-01-06 04:40:26,4,7.0,42,2016-01-06-29,29,2016-01-06
747,2016-01-06 04:50:22,4,7.0,42,2016-01-06-30,30,2016-01-06
748,2016-01-06 05:00:19,4,7.0,42,2016-01-06-31,31,2016-01-06
749,2016-01-06 05:10:15,4,7.0,42,2016-01-06-32,32,2016-01-06
750,2016-01-06 05:20:20,4,7.0,42,2016-01-06-33,33,2016-01-06
751,2016-01-06 05:30:16,4,7.0,42,2016-01-06-34,34,2016-01-06
752,2016-01-06 05:40:13,4,7.0,46,2016-01-06-35,35,2016-01-06
753,2016-01-06 05:50:07,4,7.0,46,2016-01-06-36,36,2016-01-06
754,2016-01-06 06:00:03,4,7.0,46,2016-01-06-37,37,2016-01-06
755,2016-01-06 06:10:28,4,7.0,46,2016-01-06-38,38,2016-01-06
756,2016-01-06 06:20:16,4,7.0,46,2016-01-06-39,39,2016-01-06
757,2016-01-06 06:35:24,4,7.0,46,2016-01-06-40,40,2016-01-06
758,2016-01-06 06:40:05,4,7.0,50,2016-01-06-41,41,2016-01-06
759,2016-01-06 06:55:12,4,7.0,50,2016-01-06-42,42,2016-01-06
760,2016-01-06 07:05:01,4,7.0,50,2016-01-06-43,43,2016-01-06
761,2016-01-06 07:10:18,4,7.0,50,2016-01-06-44,44,2016-01-06
762,2016-01-06 07:20:16,4,7.0,50,2016-01-06-45,45,2016-01-06
763,2016-01-06 07:30:18,4,7.0,50,2016-01-06-46,46,2016-01-06
764,2016-01-06 07:40:14,4,7.0,55,2016-01-06-47,47,2016-01-06
765,2016-01-06 07:50:16,4,7.0,55,2016-01-06-48,48,2016-01-06
766,2016-01-06 08:00:13,4,7.0,55,2016-01-06-49,49,2016-01-06
767,2016-01-06 08:10:14,4,7.0,55,2016-01-06-50,50,2016-01-06
768,2016-01-06 08:20:10,4,7.0,55,2016-01-06-51,51,2016-01-06
769,2016-01-06 08:30:15,4,7.0,55,2016-01-06-52,52,2016-01-06
770,2016-01-06 08:40:14,4,7.0,54,2016-01-06-53,53,2016-01-06
771,2016-01-06 08:50:10,4,7.0,54,2016-01-06-54,54,2016-01-06
772,2016-01-06 09:00:16,4,7.0,54,2016-01-06-55,55,2016-01-06
773,2016-01-06 09:10:15,4,7.0,54,2016-01-06-56,56,2016-01-06
774,2016-01-06 09:20:15,4,7.0,54,2016-01-06-57,57,2016-01-06
775,2016-01-06 09:30:23,4,7.0,54,2016-01-06-58,58,2016-01-06
776,2016-01-06 09:40:23,4,7.0,54,2016-01-06-59,59,2016-01-06
777,2016-01-06 09:50:19,4,7.0,54,2016-01-06-60,60,2016-01-06
778,2016-01-06 10:00:19,4,7.0,54,2016-01-06-61,61,2016-01-06
779,2016-01-06 10:10:26,4,7.0,54,2016-01-06-62,62,2016-01-06
780,2016-01-06 10:20:23,4,7.0,54,2016-01-06-63,63,2016-01-06
781,2016-01-06 10:30:25,4,7.0,54,2016-01-06-64,64,2016-01-06
782,2016-01-06 10:40:22,4,7.0,59,2016-01-06-65,65,2016-01-06
783,2016-01-06 10:50:19,4,7.0,59,2016-01-06-66,66,2016-01-06
784,2016-01-06 11:00:19,4,7.0,59,2016-01-06-67,67,2016-01-06
785,2016-01-06 11:10:18,4,8.0,59,2016-01-06-68,68,2016-01-06
786,2016-01-06 11:20:17,4,8.0,59,2016-01-06-69,69,2016-01-06
787,2016-01-06 11:30:05,4,8.0,59,2016-01-06-70,70,2016-01-06
788,2016-01-06 11:40:32,4,8.0,64,2016-01-06-71,71,2016-01-06
789,2016-01-06 11:50:29,4,8.0,64,2016-01-06-72,72,2016-01-06
790,2016-01-06 12:00:10,4,7.0,64,2016-01-06-73,73,2016-01-06
791,2016-01-06 12:10:16,4,7.0,64,2016-01-06-74,74,2016-01-06
792,2016-01-06 12:20:13,4,7.0,64,2016-01-06-75,75,2016-01-06
793,2016-01-06 12:30:20,4,7.0,64,2016-01-06-76,76,2016-01-06
794,2016-01-06 12:40:14,4,7.0,68,2016-01-06-77,77,2016-01-06
795,2016-01-06 12:50:22,4,7.0,68,2016-01-06-78,78,2016-01-06
796,2016-01-06 13:00:28,4,7.0,68,2016-01-06-79,79,2016-01-06
797,2016-01-06 13:10:27,4,7.0,68,2016-01-06-80,80,2016-01-06
798,2016-01-06 13:20:23,4,7.0,68,2016-01-06-81,81,2016-01-06
799,2016-01-06 13:30:22,4,8.0,68,2016-01-06-82,82,2016-01-06
800,2016-01-06 13:40:25,4,8.0,66,2016-01-06-83,83,2016-01-06
801,2016-01-06 13:50:21,4,8.0,66,2016-01-06-84,84,2016-01-06
802,2016-01-06 14:00:19,4,8.0,66,2016-01-06-85,85,2016-01-06
803,2016-01-06 14:10:21,4,8.0,66,2016-01-06-86,86,2016-01-06
804,2016-01-06 14:20:20,4,8.0,66,2016-01-06-87,87,2016-01-06
805,2016-01-06 14:30:19,4,8.0,66,2016-01-06-88,88,2016-01-06
806,2016-01-06 14:40:18,4,8.0,69,2016-01-06-89,89,2016-01-06
807,2016-01-06 14:50:21,4,8.0,69,2016-01-06-90,90,2016-01-06
808,2016-01-06 15:00:20,4,8.0,69,2016-01-06-91,91,2016-01-06
809,2016-01-06 15:10:23,3,8.0,69,2016-01-06-92,92,2016-01-06
810,2016-01-06 15:20:25,4,8.0,69,2016-01-06-93,93,2016-01-06
811,2016-01-06 15:30:22,4,8.0,69,2016-01-06-94,94,2016-01-06
812,2016-01-06 15:40:22,4,8.0,69,2016-01-06-95,95,2016-01-06
813,2016-01-06 15:50:19,4,8.0,69,2016-01-06-96,96,2016-01-06
814,2016-01-06 16:00:18,4,8.0,69,2016-01-06-97,97,2016-01-06
815,2016-01-06 16:10:18,4,8.0,69,2016-01-06-98,98,2016-01-06
816,2016-01-06 16:20:18,4,8.0,69,2016-01-06-99,99,2016-01-06
817,2016-01-06 16:30:18,4,8.0,75,2016-01-06-100,100,2016-01-06
818,2016-01-06 16:40:14,4,8.0,83,2016-01-06-101,101,2016-01-06
819,2016-01-06 16:50:25,4,8.0,83,2016-01-06-102,102,2016-01-06
820,2016-01-06 17:00:44,4,8.0,83,2016-01-06-103,103,2016-01-06
821,2016-01-06 17:10:21,4,8.0,83,2016-01-06-104,104,2016-01-06
822,2016-01-06 17:20:18,4,8.0,83,2016-01-06-105,105,2016-01-06
823,2016-01-06 17:30:19,4,8.0,83,2016-01-06-106,106,2016-01-06
824,2016-01-06 17:40:21,4,8.0,83,2016-01-06-107,107,2016-01-06
825,2016-01-06 17:50:26,4,8.0,83,2016-01-06-108,108,2016-01-06
826,2016-01-06 18:00:26,4,8.0,83,2016-01-06-109,109,2016-01-06
827,2016-01-06 18:10:12,4,8.0,83,2016-01-06-110,110,2016-01-06
828,2016-01-06 18:20:21,4,8.0,83,2016-01-06-111,111,2016-01-06
829,2016-01-06 18:30:17,4,8.0,86,2016-01-06-112,112,2016-01-06
830,2016-01-06 18:40:29,4,8.0,86,2016-01-06-113,113,2016-01-06
831,2016-01-06 18:50:10,4,8.0,85,2016-01-06-114,114,2016-01-06
832,2016-01-06 19:00:22,4,8.0,85,2016-01-06-115,115,2016-01-06
833,2016-01-06 19:10:18,4,8.0,85,2016-01-06-116,116,2016-01-06
834,2016-01-06 19:20:22,4,8.0,85,2016-01-06-117,117,2016-01-06
835,2016-01-06 19:30:19,4,8.0,85,2016-01-06-118,118,2016-01-06
836,2016-01-06 19:40:27,4,8.0,88,2016-01-06-119,119,2016-01-06
837,2016-01-06 19:50:36,4,8.0,88,2016-01-06-120,120,2016-01-06
838,2016-01-06 20:00:20,4,8.0,88,2016-01-06-121,121,2016-01-06
839,2016-01-06 20:10:10,4,8.0,88,2016-01-06-122,122,2016-01-06
840,2016-01-06 20:20:12,4,8.0,88,2016-01-06-123,123,2016-01-06
841,2016-01-06 20:30:29,4,8.0,88,2016-01-06-124,124,2016-01-06
842,2016-01-06 20:40:22,4,8.0,93,2016-01-06-125,125,2016-01-06
843,2016-01-06 20:50:08,4,8.0,93,2016-01-06-126,126,2016-01-06
844,2016-01-06 21:00:29,4,8.0,93,2016-01-06-127,127,2016-01-06
845,2016-01-06 21:10:13,3,7.0,93,2016-01-06-128,128,2016-01-06
846,2016-01-06 21:20:11,4,7.0,93,2016-01-06-129,129,2016-01-06
847,2016-01-06 21:30:05,4,7.0,93,2016-01-06-130,130,2016-01-06
848,2016-01-06 21:40:27,4,7.0,93,2016-01-06-131,131,2016-01-06
849,2016-01-06 21:50:11,4,7.0,93,2016-01-06-132,132,2016-01-06
850,2016-01-06 22:00:18,4,7.0,93,2016-01-06-133,133,2016-01-06
851,2016-01-06 22:10:26,4,7.0,93,2016-01-06-134,134,2016-01-06
852,2016-01-06 22:20:19,4,7.0,93,2016-01-06-135,135,2016-01-06
853,2016-01-06 22:30:27,4,7.0,93,2016-01-06-136,136,2016-01-06
854,2016-01-06 22:40:05,4,7.0,93,2016-01-06-137,137,2016-01-06
855,2016-01-06 22:50:08,4,7.0,93,2016-01-06-138,138,2016-01-06
856,2016-01-06 23:00:29,4,7.0,93,2016-01-06-139,139,2016-01-06
857,2016-01-06 23:10:26,4,7.0,93,2016-01-06-140,140,2016-01-06
858,2016-01-06 23:21:49,4,7.0,93,2016-01-06-141,141,2016-01-06
859,2016-01-06 23:30:48,4,7.0,93,2016-01-06-142,142,2016-01-06
860,2016-01-06 23:41:17,4,8.0,93,2016-01-06-143,143,2016-01-06
861,2016-01-06 23:50:16,4,8.0,93,2016-01-06-144,144,2016-01-06
862,2016-01-07 00:00:37,4,8.0,93,2016-01-07-1,1,2016-01-07
863,2016-01-07 00:11:50,4,8.0,93,2016-01-07-2,2,2016-01-07
864,2016-01-07 00:20:05,4,8.0,93,2016-01-07-3,3,2016-01-07
865,2016-01-07 00:30:36,4,8.0,92,2016-01-07-4,4,2016-01-07
866,2016-01-07 00:40:25,4,8.0,92,2016-01-07-5,5,2016-01-07
867,2016-01-07 00:50:22,4,8.0,92,2016-01-07-6,6,2016-01-07
868,2016-01-07 01:00:25,4,8.0,92,2016-01-07-7,7,2016-01-07
869,2016-01-07 01:10:28,4,8.0,92,2016-01-07-8,8,2016-01-07
870,2016-01-07 01:20:12,4,8.0,92,2016-01-07-9,9,2016-01-07
871,2016-01-07 01:30:03,4,7.0,92,2016-01-07-10,10,2016-01-07
872,2016-01-07 01:40:30,4,7.0,90,2016-01-07-11,11,2016-01-07
873,2016-01-07 01:50:28,4,7.0,90,2016-01-07-12,12,2016-01-07
874,2016-01-07 02:00:32,4,7.0,90,2016-01-07-13,13,2016-01-07
875,2016-01-07 02:10:19,4,7.0,90,2016-01-07-14,14,2016-01-07
876,2016-01-07 02:20:17,4,7.0,90,2016-01-07-15,15,2016-01-07
877,2016-01-07 02:30:15,4,7.0,90,2016-01-07-16,16,2016-01-07
878,2016-01-07 02:40:12,4,7.0,92,2016-01-07-17,17,2016-01-07
879,2016-01-07 02:50:12,4,7.0,92,2016-01-07-18,18,2016-01-07
880,2016-01-07 03:00:10,4,7.0,92,2016-01-07-19,19,2016-01-07
881,2016-01-07 03:10:07,4,7.0,92,2016-01-07-20,20,2016-01-07
882,2016-01-07 03:20:11,4,7.0,92,2016-01-07-21,21,2016-01-07
883,2016-01-07 03:30:07,4,7.0,92,2016-01-07-22,22,2016-01-07
884,2016-01-07 03:40:03,4,7.0,99,2016-01-07-23,23,2016-01-07
885,2016-01-07 03:50:28,4,7.0,99,2016-01-07-24,24,2016-01-07
886,2016-01-07 04:00:24,4,7.0,99,2016-01-07-25,25,2016-01-07
887,2016-01-07 04:10:19,4,7.0,99,2016-01-07-26,26,2016-01-07
888,2016-01-07 04:20:15,4,7.0,99,2016-01-07-27,27,2016-01-07
889,2016-01-07 04:30:10,4,7.0,99,2016-01-07-28,28,2016-01-07
890,2016-01-07 04:40:05,4,7.0,99,2016-01-07-29,29,2016-01-07
891,2016-01-07 04:50:31,4,7.0,102,2016-01-07-30,30,2016-01-07
892,2016-01-07 05:00:26,4,7.0,102,2016-01-07-31,31,2016-01-07
893,2016-01-07 05:10:22,4,7.0,102,2016-01-07-32,32,2016-01-07
894,2016-01-07 05:20:21,4,7.0,102,2016-01-07-33,33,2016-01-07
895,2016-01-07 05:30:19,4,7.0,102,2016-01-07-34,34,2016-01-07
896,2016-01-07 05:40:15,4,7.0,107,2016-01-07-35,35,2016-01-07
897,2016-01-07 05:50:10,4,7.0,107,2016-01-07-36,36,2016-01-07
898,2016-01-07 06:00:05,4,7.0,107,2016-01-07-37,37,2016-01-07
899,2016-01-07 06:10:04,4,7.0,107,2016-01-07-38,38,2016-01-07
900,2016-01-07 06:20:08,4,7.0,107,2016-01-07-39,39,2016-01-07
901,2016-01-07 06:30:15,4,7.0,107,2016-01-07-40,40,2016-01-07
902,2016-01-07 06:40:12,4,7.0,107,2016-01-07-41,41,2016-01-07
903,2016-01-07 06:50:07,4,7.0,107,2016-01-07-42,42,2016-01-07
904,2016-01-07 07:00:03,4,7.0,107,2016-01-07-43,43,2016-01-07
905,2016-01-07 07:10:09,4,7.0,107,2016-01-07-44,44,2016-01-07
906,2016-01-07 07:20:05,4,7.0,107,2016-01-07-45,45,2016-01-07
907,2016-01-07 07:30:01,4,7.0,107,2016-01-07-46,46,2016-01-07
908,2016-01-07 07:40:01,4,7.0,105,2016-01-07-47,47,2016-01-07
909,2016-01-07 07:50:27,4,7.0,105,2016-01-07-48,48,2016-01-07
910,2016-01-07 08:00:23,4,7.0,105,2016-01-07-49,49,2016-01-07
911,2016-01-07 08:10:19,4,7.0,105,2016-01-07-50,50,2016-01-07
912,2016-01-07 08:20:15,2,7.0,105,2016-01-07-51,51,2016-01-07
913,2016-01-07 08:30:11,2,7.0,105,2016-01-07-52,52,2016-01-07
914,2016-01-07 08:40:11,2,7.0,102,2016-01-07-53,53,2016-01-07
915,2016-01-07 08:50:12,2,7.0,102,2016-01-07-54,54,2016-01-07
916,2016-01-07 09:00:14,3,7.0,102,2016-01-07-55,55,2016-01-07
917,2016-01-07 09:10:11,3,7.0,102,2016-01-07-56,56,2016-01-07
918,2016-01-07 09:20:07,2,7.0,102,2016-01-07-57,57,2016-01-07
919,2016-01-07 09:30:06,2,7.0,102,2016-01-07-58,58,2016-01-07
920,2016-01-07 09:40:02,2,7.0,101,2016-01-07-59,59,2016-01-07
921,2016-01-07 09:50:06,2,7.0,101,2016-01-07-60,60,2016-01-07
922,2016-01-07 10:00:20,3,7.0,101,2016-01-07-61,61,2016-01-07
923,2016-01-07 10:10:17,3,8.0,101,2016-01-07-62,62,2016-01-07
924,2016-01-07 10:20:13,3,8.0,101,2016-01-07-63,63,2016-01-07
925,2016-01-07 10:30:15,3,8.0,101,2016-01-07-64,64,2016-01-07
926,2016-01-07 10:40:18,3,8.0,98,2016-01-07-65,65,2016-01-07
927,2016-01-07 10:50:21,3,8.0,98,2016-01-07-66,66,2016-01-07
928,2016-01-07 11:00:26,3,8.0,98,2016-01-07-67,67,2016-01-07
929,2016-01-07 11:10:05,3,8.0,98,2016-01-07-68,68,2016-01-07
930,2016-01-07 11:20:05,3,8.0,98,2016-01-07-69,69,2016-01-07
931,2016-01-07 11:30:09,3,8.0,98,2016-01-07-70,70,2016-01-07
932,2016-01-07 11:40:10,3,9.0,98,2016-01-07-71,71,2016-01-07
933,2016-01-07 11:50:15,3,8.0,98,2016-01-07-72,72,2016-01-07
934,2016-01-07 12:00:39,3,8.0,98,2016-01-07-73,73,2016-01-07
935,2016-01-07 12:10:09,3,9.0,98,2016-01-07-74,74,2016-01-07
936,2016-01-07 12:20:35,3,9.0,98,2016-01-07-75,75,2016-01-07
937,2016-01-07 12:30:07,3,8.0,103,2016-01-07-76,76,2016-01-07
938,2016-01-07 12:40:12,3,8.0,106,2016-01-07-77,77,2016-01-07
939,2016-01-07 12:55:25,3,8.0,106,2016-01-07-78,78,2016-01-07
940,2016-01-07 13:00:13,3,8.0,106,2016-01-07-79,79,2016-01-07
941,2016-01-07 13:10:14,3,8.0,106,2016-01-07-80,80,2016-01-07
942,2016-01-07 13:20:09,3,8.0,106,2016-01-07-81,81,2016-01-07
943,2016-01-07 13:30:07,3,8.0,106,2016-01-07-82,82,2016-01-07
944,2016-01-07 13:40:06,3,8.0,113,2016-01-07-83,83,2016-01-07
945,2016-01-07 13:50:03,3,8.0,113,2016-01-07-84,84,2016-01-07
946,2016-01-07 14:00:31,3,8.0,113,2016-01-07-85,85,2016-01-07
947,2016-01-07 14:10:12,3,8.0,113,2016-01-07-86,86,2016-01-07
948,2016-01-07 14:20:37,3,8.0,113,2016-01-07-87,87,2016-01-07
949,2016-01-07 14:30:46,3,8.0,113,2016-01-07-88,88,2016-01-07
950,2016-01-07 14:40:07,3,8.0,120,2016-01-07-89,89,2016-01-07
951,2016-01-07 14:50:21,3,8.0,120,2016-01-07-90,90,2016-01-07
952,2016-01-07 15:00:12,3,8.0,120,2016-01-07-91,91,2016-01-07
953,2016-01-07 15:10:15,3,8.0,120,2016-01-07-92,92,2016-01-07
954,2016-01-07 15:20:29,3,8.0,120,2016-01-07-93,93,2016-01-07
955,2016-01-07 15:30:40,3,8.0,120,2016-01-07-94,94,2016-01-07
956,2016-01-07 15:40:08,3,8.0,120,2016-01-07-95,95,2016-01-07
957,2016-01-07 15:50:13,3,8.0,120,2016-01-07-96,96,2016-01-07
958,2016-01-07 16:00:28,3,8.0,120,2016-01-07-97,97,2016-01-07
959,2016-01-07 16:10:30,3,8.0,120,2016-01-07-98,98,2016-01-07
960,2016-01-07 16:20:21,3,8.0,120,2016-01-07-99,99,2016-01-07
961,2016-01-07 16:30:17,3,8.0,120,2016-01-07-100,100,2016-01-07
962,2016-01-07 16:40:27,3,9.0,120,2016-01-07-101,101,2016-01-07
963,2016-01-07 16:50:14,3,9.0,120,2016-01-07-102,102,2016-01-07
964,2016-01-07 17:00:19,3,9.0,120,2016-01-07-103,103,2016-01-07
965,2016-01-07 17:10:19,3,9.0,120,2016-01-07-104,104,2016-01-07
966,2016-01-07 17:20:09,3,9.0,120,2016-01-07-105,105,2016-01-07
967,2016-01-07 17:30:25,3,8.0,120,2016-01-07-106,106,2016-01-07
968,2016-01-07 17:40:56,3,8.0,124,2016-01-07-107,107,2016-01-07
969,2016-01-07 17:50:13,3,8.0,124,2016-01-07-108,108,2016-01-07
970,2016-01-07 18:00:31,3,8.0,124,2016-01-07-109,109,2016-01-07
971,2016-01-07 18:10:22,3,8.0,124,2016-01-07-110,110,2016-01-07
972,2016-01-07 18:20:22,3,8.0,124,2016-01-07-111,111,2016-01-07
973,2016-01-07 18:30:30,3,8.0,124,2016-01-07-112,112,2016-01-07
974,2016-01-07 18:40:30,3,8.0,122,2016-01-07-113,113,2016-01-07
975,2016-01-07 18:50:31,3,8.0,122,2016-01-07-114,114,2016-01-07
976,2016-01-07 19:00:27,2,8.0,122,2016-01-07-115,115,2016-01-07
977,2016-01-07 19:10:29,2,8.0,122,2016-01-07-116,116,2016-01-07
978,2016-01-07 19:20:27,2,8.0,122,2016-01-07-117,117,2016-01-07
979,2016-01-07 19:30:45,2,8.0,122,2016-01-07-118,118,2016-01-07
980,2016-01-07 19:40:50,2,8.0,122,2016-01-07-119,119,2016-01-07
981,2016-01-07 19:50:24,2,8.0,122,2016-01-07-120,120,2016-01-07
982,2016-01-07 20:00:20,2,7.0,122,2016-01-07-121,121,2016-01-07
983,2016-01-07 20:10:36,2,7.0,122,2016-01-07-122,122,2016-01-07
984,2016-01-07 20:20:35,2,7.0,122,2016-01-07-123,123,2016-01-07
985,2016-01-07 20:30:16,2,7.0,138,2016-01-07-124,124,2016-01-07
986,2016-01-07 20:40:21,2,7.0,138,2016-01-07-125,125,2016-01-07
987,2016-01-07 20:50:44,2,7.0,138,2016-01-07-126,126,2016-01-07
988,2016-01-07 21:00:22,2,7.0,138,2016-01-07-127,127,2016-01-07
989,2016-01-07 21:10:41,2,7.0,138,2016-01-07-128,128,2016-01-07
990,2016-01-07 21:20:38,2,7.0,138,2016-01-07-129,129,2016-01-07
991,2016-01-07 21:30:45,2,7.0,146,2016-01-07-130,130,2016-01-07
992,2016-01-07 21:40:50,2,7.0,146,2016-01-07-131,131,2016-01-07
993,2016-01-07 21:50:13,2,7.0,146,2016-01-07-132,132,2016-01-07
994,2016-01-07 22:05:37,4,7.0,146,2016-01-07-133,133,2016-01-07
995,2016-01-07 22:10:29,4,7.0,146,2016-01-07-134,134,2016-01-07
996,2016-01-07 22:20:27,4,7.0,146,2016-01-07-135,135,2016-01-07
997,2016-01-07 22:30:53,4,7.0,152,2016-01-07-136,136,2016-01-07
998,2016-01-07 22:40:39,4,7.0,160,2016-01-07-137,137,2016-01-07
999,2016-01-07 22:50:12,4,7.0,160,2016-01-07-138,138,2016-01-07
1000,2016-01-07 23:00:36,4,6.0,160,2016-01-07-139,139,2016-01-07
1001,2016-01-07 23:10:21,4,6.0,160,2016-01-07-140,140,2016-01-07
1002,2016-01-07 23:20:13,4,6.0,160,2016-01-07-141,141,2016-01-07
1003,2016-01-07 23:30:19,4,6.0,160,2016-01-07-142,142,2016-01-07
1004,2016-01-07 23:40:28,4,6.0,160,2016-01-07-143,143,2016-01-07
1005,2016-01-07 23:50:23,4,6.0,160,2016-01-07-144,144,2016-01-07
1006,2016-01-08 00:00:33,4,6.0,160,2016-01-08-1,1,2016-01-08
1007,2016-01-08 00:10:16,4,6.0,160,2016-01-08-2,2,2016-01-08
1008,2016-01-08 00:20:31,4,6.0,160,2016-01-08-3,3,2016-01-08
1009,2016-01-08 00:50:30,2,5.0,162,2016-01-08-6,6,2016-01-08
1010,2016-01-08 01:00:28,2,5.0,162,2016-01-08-7,7,2016-01-08
1011,2016-01-08 01:10:24,2,5.0,162,2016-01-08-8,8,2016-01-08
1012,2016-01-08 01:20:22,2,5.0,162,2016-01-08-9,9,2016-01-08
1013,2016-01-08 01:30:21,2,5.0,162,2016-01-08-10,10,2016-01-08
1014,2016-01-08 01:40:16,2,4.0,155,2016-01-08-11,11,2016-01-08
1015,2016-01-08 01:50:12,2,4.0,155,2016-01-08-12,12,2016-01-08
1016,2016-01-08 02:00:06,2,4.0,155,2016-01-08-13,13,2016-01-08
1017,2016-01-08 02:10:12,2,4.0,155,2016-01-08-14,14,2016-01-08
1018,2016-01-08 02:20:34,2,4.0,155,2016-01-08-15,15,2016-01-08
1019,2016-01-08 02:30:26,2,4.0,155,2016-01-08-16,16,2016-01-08
